Source,Target
58978893,18031725
58978893,185352206
58978893,160501676
58978893,169228917
58978893,169642165
58978893,22729496
58978893,83848730
58978893,121816123
58978893,325902110
61844097,322889280
61844097,187300168
61844097,210636556
61844097,224304589
61844097,156291087
61844097,34143544
61844097,83568283
61844097,88654015
67264131,98876195
67264131,18031725
67264131,58978893
67264131,325902110
67264131,95480116
67264131,169642165
67264131,22729496
67264131,194146366
67762281,162666116
67762281,76718224
67762281,132230294
67762281,194759959
67762281,426193177
67762281,176366874
67762281,250281120
67762281,318049704
67762281,163488426
67762281,85934256
67762281,110629301
67762281,156056633
67762281,123819331
67762281,29461701
67762281,191839048
67762281,89530569
67762281,137603280
67762281,118363632
67762281,246024696
68603392,165774689
68603392,370549931
68603392,80096908
68603392,101576717
68603392,185352206
68603392,40271055
68603392,76718224
68603392,258548369
68603392,224304589
68603392,56443386
68603392,169228917
68603392,34143544
68603392,162042489
68603392,83848730
68603392,175158428
68603392,23762493
71035577,89628482
71035577,135979043
71035577,76039583
71035577,163488426
71035577,137980939
71035577,80096908
71035577,210636556
71035577,90226154
71035577,149061807
71035577,165420522
71035577,341871317
71035577,47259093
71035577,22013081
71035577,40584410
71035577,163298395
71035577,80526333
71035577,219200607
74269505,56046250
74269505,56443386
74269505,176606165
75559769,123819331
75559769,162666116
75559769,29461701
75559769,89530569
75559769,424341903
75559769,148117617
75559769,97513683
75559769,400489268
76718224,68603392
76718224,29461701
76718224,34891432
76718224,67762281
76718224,89530569
76718224,85934256
76718224,148117617
76718224,118363632
76718224,164207379
76718224,147920309
76718224,186274805
76718224,156056633
76718224,176366874
76718224,129945820
76718224,141986809
76718224,21525823
79850701,29461701
79850701,246024696
79850701,56046250
79850701,18031725
79850701,185352206
79850701,118363632
79850701,134448659
79850701,90025108
79850701,169228917
79850701,132230294
79850701,156960531
79850701,34143544
79850701,176606165
79850701,40584410
79850701,139599995
79850701,23762493
79850701,88654015
80096908,68603392
80096908,137980939
80096908,210636556
80096908,258548369
80096908,22013081
80096908,175158428
80096908,76039583
80096908,135979043
80096908,163488426
80096908,138475435
80096908,149061807
80096908,178655407
80096908,34143544
80096908,71035577
80096908,162334011
80096908,23762493
80096908,194146366
80096908,29461701
80096908,89530569
80096908,141078729
80096908,40271055
80096908,341871317
80096908,47259093
80096908,40584410
80096908,163298395
80096908,382355930
80096908,219200607
80096908,232375018
80096908,90226154
80096908,18031725
80096908,437576180
80096908,80526333
80526333,141078729
80526333,163488426
80526333,137980939
80526333,80096908
80526333,232375018
80526333,138475435
80526333,149061807
80526333,178655407
80526333,162334011
80526333,165420522
80526333,71035577
80526333,341871317
80526333,177305942
80526333,22013081
80526333,382355930
80526333,163298395
83568283,322889280
83568283,61844097
83568283,165774689
83568283,267599840
83568283,149192198
83568283,187300168
83568283,224304589
83568283,227471342
83568283,156291087
83568283,114307377
83568283,274165750
83568283,35953975
83568283,34143544
83568283,40584410
83568283,23762493
83568283,92585502
83568283,88654015
83848730,68603392
83848730,156291087
83848730,147623823
83848730,134448659
83848730,193287071
83848730,270139938
83848730,98876195
83848730,34220070
83848730,85934256
83848730,40753584
83848730,22171445
83848730,34143544
83848730,121816123
83848730,21525823
83848730,155329471
83848730,29461701
83848730,89530569
83848730,58978893
83848730,341871317
83848730,40584410
83848730,198236251
83848730,199847776
83848730,26484449
83848730,45050468
83848730,144991852
83848730,18031725
83848730,29751532
83848730,411732593
83848730,169228917
83848730,162042489
83848730,139599995
85934256,162666116
85934256,210636556
85934256,76718224
85934256,132230294
85934256,426193177
85934256,83848730
85934256,176366874
85934256,163488426
85934256,34143544
85934256,156056633
85934256,23762493
85934256,21525823
85934256,128623811
85934256,123819331
85934256,89530569
85934256,17880393
85934256,40271055
85934256,216909904
85934256,137603280
85934256,141212886
85934256,40584410
85934256,129945820
85934256,26484449
85934256,67762281
85934256,165420522
85934256,107071727
85934256,118363632
85934256,148117617
85934256,186274805
85934256,158578428
88654015,61844097
88654015,128623811
88654015,187300168
88654015,144991852
88654015,79850701
88654015,156291087
88654015,40271055
88654015,411732593
88654015,134448659
88654015,132933301
88654015,274165750
88654015,35953975
88654015,34143544
88654015,56443386
88654015,83568283
88654015,23762493
89530569,137980939
89530569,80096908
89530569,97981838
89530569,76718224
89530569,132230294
89530569,22729496
89530569,426193177
89530569,83848730
89530569,176366874
89530569,193287071
89530569,135979043
89530569,34891432
89530569,56046250
89530569,163488426
89530569,149061807
89530569,85934256
89530569,178655407
89530569,40753584
89530569,400489268
89530569,110629301
89530569,34143544
89530569,272512825
89530569,121816123
89530569,21525823
89530569,89628482
89530569,123819331
89530569,29461701
89530569,141078729
89530569,137603280
89530569,97513683
89530569,341871317
89530569,177305942
89530569,75559769
89530569,40584410
89530569,163298395
89530569,129945820
89530569,382355930
89530569,219200607
89530569,199847776
89530569,45050468
89530569,67762281
89530569,90226154
89530569,118363632
89530569,139599995
89628482,135979043
89628482,76039583
89628482,89530569
89628482,163488426
89628482,90226154
89628482,210636556
89628482,382355930
89628482,341871317
89628482,71035577
89628482,40584410
89628482,163298395
89628482,219200607
90025108,18031725
90025108,79850701
90025108,185352206
90025108,169228917
90025108,246024696
90025108,56443386
90025108,23762493
92585502,224304589
92585502,258548369
92585502,83568283
92585502,101576717
93327196,322889280
93327196,250281120
93327196,165774689
93327196,47408138
93327196,224304589
93327196,227471342
93327196,156291087
93327196,40271055
93327196,258548369
93327196,114307377
93327196,156960531
93327196,256129589
93327196,195740854
93327196,34143544
93327196,23762493
95480116,67264131
95480116,160501676
95480116,18031725
95480116,325902110
95480116,22729496
95480116,156960531
95480116,169642165
95480116,176606165
95480116,357147128
95480116,121816123
95480116,194146366
95480116,21525823
97513683,154036483
97513683,45050468
97513683,29461701
97513683,89530569
97513683,137603280
97513683,148117617
97513683,400489268
97513683,141212886
97513683,170337558
97513683,75559769
97513683,40584410
97981838,270139938
97981838,98876195
97981838,71580199
97981838,89530569
97981838,103045610
97981838,29751532
97981838,30330065
97981838,126905809
97981838,152604052
97981838,34143544
98650463,250281120
98650463,165774689
98650463,49743084
98650463,105200563
98650463,195740854
98650463,347339261
98876195,67264131
98876195,128623811
98876195,17880393
98876195,144991852
98876195,97981838
98876195,40753584
98876195,411732593
98876195,169228917
98876195,34143544
98876195,155329471
98876195,83848730
98876195,198236251
98876195,158578428
98876195,193287071
101576717,68603392
101576717,137147968
101576717,250281120
101576717,165774689
101576717,162666116
101576717,224304589
101576717,156291087
101576717,147623823
101576717,92585502
103045610,270139938
103045610,29751532
103045610,97981838
103045610,156291087
103045610,30330065
103045610,126905809
103045610,228550804
103045610,50853951
105200563,250281120
105200563,165774689
105200563,347339261
105200563,98650463
107071727,53676194
107071727,123819331
107071727,29461701
107071727,34891432
107071727,191839048
107071727,147623823
107071727,216909904
107071727,85934256
107071727,148228050
107071727,132933301
107071727,132230294
107071727,141212886
107071727,426193177
107071727,176366874
107071727,158578428
114307377,267599840
114307377,165774689
114307377,243783434
114307377,256129589
114307377,83568283
114307377,93327196
118363632,162666116
118363632,76718224
118363632,132230294
118363632,194759959
118363632,426193177
118363632,85934256
118363632,132933301
118363632,110629301
118363632,156056633
118363632,162334011
118363632,23762493
118363632,21525823
118363632,155329471
118363632,123819331
118363632,29461701
118363632,191839048
118363632,89530569
118363632,79850701
118363632,137603280
118363632,40584410
118363632,129945820
118363632,67762281
118363632,437576180
118363632,246024696
123819331,162666116
123819331,132230294
123819331,170337558
123819331,426193177
123819331,176366874
123819331,53676194
123819331,163488426
123819331,85934256
123819331,29461701
123819331,89530569
123819331,17880393
123819331,216909904
123819331,137603280
123819331,141212886
123819331,75559769
123819331,40584410
123819331,199847776
123819331,67762281
123819331,49743084
123819331,107071727
123819331,118363632
123819331,148117617
126905809,137147968
126905809,270139938
126905809,478821705
126905809,103045610
126905809,29751532
126905809,97981838
126905809,30330065
126905809,177305942
126905809,40584410
126905809,76039583
128623811,98876195
128623811,47408138
128623811,144991852
128623811,85934256
128623811,411732593
128623811,193287071
128623811,155329471
128623811,88654015
129945820,29461701
129945820,34220070
129945820,89530569
129945820,76718224
129945820,85934256
129945820,118363632
129945820,141986809
129945820,147920309
129945820,141212886
129945820,357147128
129945820,156056633
129945820,176366874
129945820,23762493
132230294,162666116
132230294,134448659
132230294,426193177
132230294,176366874
132230294,43149723
132230294,85934256
132230294,40753584
132230294,23762493
132230294,21525823
132230294,123819331
132230294,29461701
132230294,89530569
132230294,79850701
132230294,40271055
132230294,137603280
132230294,141212886
132230294,40584410
132230294,382355930
132230294,45050468
132230294,67762281
132230294,29751532
132230294,49743084
132230294,107071727
132230294,118363632
132230294,186274805
132230294,357147128
132230294,139599995
132933301,53676194
132933301,34891432
132933301,17880393
132933301,176366874
132933301,144991852
132933301,107071727
132933301,216909904
132933301,137603280
132933301,147623823
132933301,134448659
132933301,148228050
132933301,118363632
132933301,40584410
132933301,158578428
132933301,88654015
134448659,21525823
134448659,79850701
134448659,185352206
134448659,40753584
134448659,56443386
134448659,43149723
134448659,132933301
134448659,132230294
134448659,22171445
134448659,34143544
134448659,274165750
134448659,83848730
134448659,139599995
134448659,88654015
135979043,89628482
135979043,89530569
135979043,163488426
135979043,137980939
135979043,80096908
135979043,141078729
135979043,90226154
135979043,149061807
135979043,165420522
135979043,71035577
135979043,40584410
135979043,163298395
135979043,219200607
137147968,144991852
137147968,101576717
137147968,411732593
137147968,126905809
137147968,156960531
137147968,357147128
137147968,426193177
137147968,40584410
137603280,154036483
137603280,162666116
137603280,132230294
137603280,194759959
137603280,426193177
137603280,176366874
137603280,250281120
137603280,53676194
137603280,85934256
137603280,132933301
137603280,110629301
137603280,123819331
137603280,29461701
137603280,191839048
137603280,89530569
137603280,97513683
137603280,67762281
137603280,118363632
137603280,246024696
137980939,80096908
137980939,210636556
137980939,22013081
137980939,76039583
137980939,135979043
137980939,163488426
137980939,138475435
137980939,149061807
137980939,178655407
137980939,110629301
137980939,71035577
137980939,121816123
137980939,89530569
137980939,341871317
137980939,177305942
137980939,382355930
137980939,40584410
137980939,219200607
137980939,199847776
137980939,90226154
137980939,165420522
137980939,80526333
138475435,76039583
138475435,141078729
138475435,163488426
138475435,137980939
138475435,80096908
138475435,90226154
138475435,165420522
138475435,178655407
138475435,47259093
138475435,22013081
138475435,382355930
138475435,80526333
138475435,219200607
139599995,29461701
139599995,89530569
139599995,40584410
139599995,18031725
139599995,185352206
139599995,79850701
139599995,56443386
139599995,134448659
139599995,341871317
139599995,132230294
139599995,22171445
139599995,34143544
139599995,83848730
139599995,21525823
141078729,135979043
141078729,89530569
141078729,163488426
141078729,138475435
141078729,80096908
141078729,149061807
141078729,177305942
141078729,163298395
141078729,80526333
141078729,219200607
141212886,26484449
141212886,123819331
141212886,29461701
141212886,17880393
141212886,163488426
141212886,49743084
141212886,107071727
141212886,85934256
141212886,97513683
141212886,110629301
141212886,132230294
141212886,426193177
141212886,43149723
141212886,129945820
141212886,21525823
141986809,76718224
141986809,191839048
141986809,129945820
141986809,29461701
144991852,137147968
144991852,165774689
144991852,270139938
144991852,128623811
144991852,98876195
144991852,155329471
144991852,40584410
144991852,224304589
144991852,411732593
144991852,258548369
144991852,169228917
144991852,132933301
144991852,193287071
144991852,426193177
144991852,83848730
144991852,198236251
144991852,88654015
147623823,53676194
147623823,34891432
147623823,101576717
147623823,107071727
147623823,216909904
147623823,148228050
147623823,132933301
147623823,83848730
147623823,158578428
148117617,123819331
148117617,45050468
148117617,29461701
148117617,243783434
148117617,76718224
148117617,85934256
148117617,97513683
148117617,400489268
148117617,75559769
148117617,176366874
148228050,53676194
148228050,34891432
148228050,191839048
148228050,107071727
148228050,216909904
148228050,147623823
148228050,132933301
148228050,194759959
148228050,176366874
148228050,158578428
149061807,135979043
149061807,89530569
149061807,141078729
149061807,137980939
149061807,80096908
149061807,232375018
149061807,90226154
149061807,178655407
149061807,162334011
149061807,71035577
149061807,341871317
149061807,177305942
149061807,22013081
149061807,382355930
149061807,163298395
149061807,80526333
149061807,219200607
149192198,83568283
149192198,227471342
152604052,40584410
152604052,121816123
152604052,169642165
152604052,97981838
156291087,322889280
156291087,61844097
156291087,187300168
156291087,103045610
156291087,101576717
156291087,224304589
156291087,258548369
156291087,156960531
156291087,35953975
156291087,34143544
156291087,83848730
156291087,83568283
156291087,93327196
156291087,23762493
156291087,88654015
156960531,137147968
156960531,34143544
156960531,79850701
156960531,156291087
156960531,95480116
156960531,357147128
156960531,93327196
156960531,50853951
158578428,53676194
158578428,98876195
158578428,34891432
158578428,210776906
158578428,107071727
158578428,216909904
158578428,85934256
158578428,147623823
158578428,148228050
158578428,132933301
158578428,426193177
160501676,22729496
160501676,95480116
160501676,58978893
160501676,169642165
162042489,68603392
162042489,26484449
162042489,45050468
162042489,29461701
162042489,17880393
162042489,40753584
162042489,34143544
162042489,83848730
162042489,43149723
162042489,21525823
162334011,90226154
162334011,165420522
162334011,80096908
162334011,149061807
162334011,178655407
162334011,118363632
162334011,341871317
162334011,47259093
162334011,155329471
162334011,163298395
162334011,80526333
162334011,219200607
162666116,210636556
162666116,101576717
162666116,132230294
162666116,194759959
162666116,426193177
162666116,176366874
162666116,34891432
162666116,318049704
162666116,163488426
162666116,85934256
162666116,40753584
162666116,110629301
162666116,123819331
162666116,29461701
162666116,191839048
162666116,137603280
162666116,75559769
162666116,40584410
162666116,199847776
162666116,67762281
162666116,18031725
162666116,118363632
162666116,186274805
162666116,246024696
163298395,89628482
163298395,135979043
163298395,76039583
163298395,89530569
163298395,141078729
163298395,80096908
163298395,149061807
163298395,178655407
163298395,382355930
163298395,341871317
163298395,177305942
163298395,71035577
163298395,40584410
163298395,162334011
163298395,80526333
163298395,194146366
163298395,219200607
164207379,322889280
164207379,224304589
164207379,76718224
164207379,34143544
164207379,50853951
165420522,199847776
165420522,135979043
165420522,29461701
165420522,426193177
165420522,21525823
165420522,163488426
165420522,137980939
165420522,138475435
165420522,90226154
165420522,178655407
165420522,85934256
165420522,341871317
165420522,47259093
165420522,71035577
165420522,382355930
165420522,162334011
165420522,80526333
165420522,219200607
165774689,68603392
165774689,322889280
165774689,250281120
165774689,90226154
165774689,144991852
165774689,101576717
165774689,224304589
165774689,114307377
165774689,105200563
165774689,83568283
165774689,93327196
165774689,194146366
165774689,98650463
169228917,68603392
169228917,185352206
169228917,90025108
169228917,228550804
169228917,83848730
169228917,193287071
169228917,98876195
169228917,34143544
169228917,121816123
169228917,155329471
169228917,58978893
169228917,79850701
169228917,40584410
169228917,198236251
169228917,199847776
169228917,144991852
169228917,18031725
169228917,29751532
169228917,411732593
169228917,246024696
169228917,56443386
169642165,67264131
169642165,160501676
169642165,18031725
169642165,58978893
169642165,325902110
169642165,95480116
169642165,152604052
169642165,22729496
169642165,40584410
169642165,121816123
169642165,194146366
170337558,123819331
175158428,68603392
175158428,29461701
175158428,80096908
175158428,224304589
175158428,34143544
176606165,74269505
176606165,272512825
176606165,95480116
176606165,79850701
177305942,89530569
177305942,141078729
177305942,137980939
177305942,149061807
177305942,126905809
177305942,382355930
177305942,40584410
177305942,163298395
177305942,80526333
178655407,137980939
178655407,80096908
178655407,22013081
178655407,76039583
178655407,163488426
178655407,138475435
178655407,149061807
178655407,162334011
178655407,29461701
178655407,89530569
178655407,341871317
178655407,47259093
178655407,382355930
178655407,40584410
178655407,163298395
178655407,219200607
178655407,232375018
178655407,90226154
178655407,165420522
178655407,80526333
185352206,68603392
185352206,26484449
185352206,199847776
185352206,29751532
185352206,58978893
185352206,18031725
185352206,79850701
185352206,134448659
185352206,90025108
185352206,169228917
185352206,34143544
185352206,139599995
185352206,23762493
186274805,162666116
186274805,45050468
186274805,29461701
186274805,49743084
186274805,76718224
186274805,85934256
186274805,132230294
187300168,322889280
187300168,61844097
187300168,210636556
187300168,224304589
187300168,227471342
187300168,156291087
187300168,83568283
187300168,88654015
191839048,162666116
191839048,29461701
191839048,34891432
191839048,67762281
191839048,210776906
191839048,318049704
191839048,107071727
191839048,137603280
191839048,118363632
191839048,148228050
191839048,110629301
191839048,246024696
191839048,156056633
191839048,141986809
193287071,128623811
193287071,98876195
193287071,89530569
193287071,40584410
193287071,144991852
193287071,411732593
193287071,169228917
193287071,83848730
193287071,198236251
193287071,23762493
193287071,155329471
194146366,165774689
194146366,67264131
194146366,121816123
194146366,80096908
194146366,40271055
194146366,382355930
194146366,95480116
194146366,169642165
194146366,22729496
194146366,40584410
194146366,163298395
194146366,325902110
194759959,162666116
194759959,29461701
194759959,318049704
194759959,67762281
194759959,137603280
194759959,118363632
194759959,148228050
194759959,110629301
194759959,246024696
194759959,176366874
195740854,250281120
195740854,47408138
195740854,93327196
195740854,98650463
198236251,98876195
198236251,144991852
198236251,411732593
198236251,169228917
198236251,155329471
198236251,83848730
198236251,193287071
199847776,123819331
199847776,162666116
199847776,29461701
199847776,89530569
199847776,163488426
199847776,137980939
199847776,29751532
199847776,58978893
199847776,185352206
199847776,210636556
199847776,17880393
199847776,40753584
199847776,165420522
199847776,228550804
199847776,169228917
199847776,83848730
199847776,23762493
199847776,21525823
210636556,199847776
210636556,61844097
210636556,89628482
210636556,162666116
210636556,29461701
210636556,187300168
210636556,163488426
210636556,137980939
210636556,80096908
210636556,85934256
210636556,47259093
210636556,71035577
210636556,40584410
210636556,219200607
210776906,191839048
210776906,43149723
210776906,158578428
224304589,68603392
224304589,322889280
224304589,61844097
224304589,165774689
224304589,267599840
224304589,93327196
224304589,187300168
224304589,243783434
224304589,144991852
224304589,101576717
224304589,227471342
224304589,156291087
224304589,258548369
224304589,164207379
224304589,83568283
224304589,175158428
224304589,92585502
227471342,149192198
227471342,187300168
227471342,224304589
227471342,35953975
227471342,83568283
227471342,93327196
228550804,199847776
228550804,103045610
228550804,270139938
228550804,169228917
232375018,80096908
232375018,178655407
232375018,149061807
232375018,357147128
232375018,80526333
243783434,267599840
243783434,71580199
243783434,34891432
243783434,224304589
243783434,148117617
243783434,258548369
243783434,114307377
246024696,162666116
246024696,191839048
246024696,67762281
246024696,370549931
246024696,18031725
246024696,79850701
246024696,137603280
246024696,118363632
246024696,90025108
246024696,169228917
246024696,110629301
246024696,194759959
246024696,437576180
246024696,156056633
246024696,176366874
256129589,114307377
256129589,93327196
258548369,68603392
258548369,322889280
258548369,478821705
258548369,243783434
258548369,144991852
258548369,80096908
258548369,224304589
258548369,156291087
258548369,93327196
258548369,92585502
270139938,71580199
270139938,478821705
270139938,103045610
270139938,29751532
270139938,144991852
270139938,97981838
270139938,30330065
270139938,126905809
270139938,228550804
270139938,83848730
272512825,89530569
272512825,176606165
274165750,134448659
274165750,83568283
274165750,35953975
274165750,88654015
318049704,191839048
318049704,67762281
318049704,162666116
318049704,194759959
322889280,267599840
322889280,61844097
322889280,165774689
322889280,187300168
322889280,224304589
322889280,156291087
322889280,258548369
322889280,164207379
322889280,34143544
322889280,83568283
322889280,93327196
325902110,250281120
325902110,67264131
325902110,58978893
325902110,18031725
325902110,40271055
325902110,95480116
325902110,169642165
325902110,34143544
325902110,121816123
325902110,23762493
325902110,194146366
341871317,137980939
341871317,80096908
341871317,83848730
341871317,76039583
341871317,149061807
341871317,178655407
341871317,71035577
341871317,162334011
341871317,89628482
341871317,89530569
341871317,47259093
341871317,40584410
341871317,163298395
341871317,382355930
341871317,219200607
341871317,90226154
341871317,165420522
341871317,139599995
341871317,80526333
347339261,47408138
347339261,370549931
347339261,105200563
347339261,35953975
347339261,98650463
357147128,137147968
357147128,29461701
357147128,232375018
357147128,156960531
357147128,95480116
357147128,132230294
357147128,34143544
357147128,426193177
357147128,129945820
370549931,68603392
370549931,246024696
370549931,347339261
382355930,47408138
382355930,137980939
382355930,80096908
382355930,132230294
382355930,22013081
382355930,76039583
382355930,138475435
382355930,149061807
382355930,178655407
382355930,89628482
382355930,89530569
382355930,341871317
382355930,177305942
382355930,47259093
382355930,40584410
382355930,163298395
382355930,219200607
382355930,90226154
382355930,165420522
382355930,80526333
400489268,154036483
400489268,89530569
400489268,49743084
400489268,148117617
400489268,97513683
400489268,75559769
411732593,137147968
411732593,128623811
411732593,98876195
411732593,56046250
411732593,144991852
411732593,169228917
411732593,193287071
411732593,155329471
411732593,83848730
411732593,198236251
411732593,88654015
424341903,75559769
424341903,154036483
426193177,162666116
426193177,132230294
426193177,176366874
426193177,163488426
426193177,85934256
426193177,156056633
426193177,137147968
426193177,123819331
426193177,29461701
426193177,89530569
426193177,17880393
426193177,137603280
426193177,141212886
426193177,40584410
426193177,26484449
426193177,67762281
426193177,165420522
426193177,144991852
426193177,107071727
426193177,118363632
426193177,357147128
426193177,158578428
437576180,118363632
437576180,40584410
437576180,246024696
437576180,80096908
478821705,126905809
478821705,258548369
478821705,53676194
478821705,270139938
