Source,Target
40753584,163488426
40753584,21525823
40753584,67762281
40753584,110629301
40753584,210636556
341871317,149061807
341871317,90025108
341871317,97513683
341871317,83848730
341871317,162042489
341871317,137603280
341871317,26484449
341871317,137980939
341871317,162666116
341871317,135979043
341871317,123819331
341871317,139599995
341871317,194146366
341871317,178655407
341871317,185352206
341871317,18031725
341871317,89530569
341871317,85934256
341871317,90226154
341871317,71035577
341871317,22171445
341871317,219200607
341871317,40584410
341871317,40753584
341871317,246024696
341871317,199847776
341871317,49743084
341871317,76039583
341871317,162334011
341871317,56443386
341871317,382355930
341871317,47259093
341871317,426193177
341871317,45050468
341871317,68603392
341871317,165420522
341871317,134448659
341871317,76718224
341871317,191839048
341871317,80526333
341871317,107071727
341871317,141212886
341871317,22013081
341871317,40271055
341871317,138475435
341871317,43149723
341871317,186274805
341871317,17880393
341871317,23762493
341871317,118363632
341871317,163298395
341871317,148117617
341871317,132230294
341871317,194759959
341871317,29461701
341871317,79850701
341871317,232375018
341871317,88654015
341871317,156056633
341871317,169228917
341871317,58978893
341871317,34143544
341871317,80096908
341871317,89628482
341871317,176366874
341871317,177305942
341871317,129945820
341871317,141078729
341871317,163488426
341871317,21525823
341871317,67762281
341871317,110629301
341871317,210636556
246024696,149061807
246024696,90025108
246024696,97513683
246024696,83848730
246024696,162042489
246024696,137603280
246024696,26484449
246024696,137980939
246024696,162666116
246024696,135979043
246024696,123819331
246024696,139599995
246024696,194146366
246024696,178655407
246024696,185352206
246024696,18031725
246024696,89530569
246024696,85934256
246024696,90226154
246024696,71035577
246024696,22171445
246024696,219200607
246024696,40584410
246024696,40753584
246024696,341871317
246024696,199847776
246024696,49743084
246024696,76039583
246024696,162334011
246024696,56443386
246024696,382355930
246024696,47259093
246024696,426193177
246024696,45050468
246024696,68603392
246024696,165420522
246024696,134448659
246024696,76718224
246024696,191839048
246024696,80526333
246024696,107071727
246024696,141212886
246024696,22013081
246024696,40271055
246024696,138475435
246024696,43149723
246024696,186274805
246024696,17880393
246024696,23762493
246024696,118363632
246024696,163298395
246024696,148117617
246024696,132230294
246024696,194759959
246024696,29461701
246024696,79850701
246024696,232375018
246024696,88654015
246024696,156056633
246024696,169228917
246024696,58978893
246024696,34143544
246024696,80096908
246024696,89628482
246024696,176366874
246024696,177305942
246024696,129945820
246024696,141078729
246024696,163488426
246024696,21525823
246024696,67762281
246024696,110629301
246024696,210636556
199847776,149061807
199847776,90025108
199847776,97513683
199847776,83848730
199847776,162042489
199847776,137603280
199847776,26484449
199847776,137980939
199847776,162666116
199847776,135979043
199847776,123819331
199847776,139599995
199847776,194146366
199847776,178655407
199847776,185352206
199847776,18031725
199847776,89530569
199847776,85934256
199847776,90226154
199847776,71035577
199847776,22171445
199847776,219200607
199847776,40584410
199847776,40753584
199847776,341871317
199847776,246024696
199847776,49743084
199847776,76039583
199847776,162334011
199847776,56443386
199847776,382355930
199847776,47259093
199847776,426193177
199847776,45050468
199847776,68603392
199847776,165420522
199847776,134448659
199847776,76718224
199847776,191839048
199847776,80526333
199847776,107071727
199847776,141212886
199847776,22013081
199847776,40271055
199847776,138475435
199847776,43149723
199847776,186274805
199847776,17880393
199847776,23762493
199847776,118363632
199847776,163298395
199847776,148117617
199847776,132230294
199847776,194759959
199847776,29461701
199847776,79850701
199847776,232375018
199847776,88654015
199847776,156056633
199847776,169228917
199847776,58978893
199847776,34143544
199847776,80096908
199847776,89628482
199847776,176366874
199847776,177305942
199847776,129945820
199847776,141078729
199847776,163488426
199847776,21525823
199847776,67762281
199847776,110629301
199847776,210636556
49743084,149061807
49743084,90025108
49743084,97513683
49743084,83848730
49743084,162042489
49743084,137603280
49743084,26484449
49743084,137980939
49743084,162666116
49743084,135979043
49743084,123819331
49743084,139599995
49743084,194146366
49743084,178655407
49743084,185352206
49743084,18031725
49743084,89530569
49743084,85934256
49743084,90226154
49743084,71035577
49743084,22171445
49743084,219200607
49743084,40584410
49743084,40753584
49743084,341871317
49743084,246024696
49743084,199847776
49743084,76039583
49743084,162334011
49743084,56443386
49743084,382355930
49743084,47259093
49743084,426193177
49743084,45050468
49743084,68603392
49743084,165420522
49743084,134448659
49743084,76718224
49743084,191839048
49743084,80526333
49743084,107071727
49743084,141212886
49743084,22013081
49743084,40271055
49743084,138475435
49743084,43149723
49743084,186274805
49743084,17880393
49743084,23762493
49743084,118363632
49743084,163298395
49743084,148117617
49743084,132230294
49743084,194759959
49743084,29461701
49743084,79850701
49743084,232375018
49743084,88654015
49743084,156056633
49743084,169228917
49743084,58978893
49743084,34143544
49743084,80096908
49743084,89628482
49743084,176366874
49743084,177305942
49743084,129945820
49743084,141078729
49743084,163488426
49743084,21525823
49743084,67762281
49743084,110629301
49743084,210636556
76039583,149061807
76039583,90025108
76039583,97513683
76039583,83848730
76039583,162042489
76039583,137603280
76039583,26484449
76039583,137980939
76039583,162666116
76039583,135979043
76039583,123819331
76039583,139599995
76039583,194146366
76039583,178655407
76039583,185352206
76039583,18031725
76039583,89530569
76039583,85934256
76039583,90226154
76039583,71035577
76039583,22171445
76039583,219200607
76039583,40584410
76039583,40753584
76039583,341871317
76039583,246024696
76039583,199847776
76039583,49743084
76039583,162334011
76039583,56443386
76039583,382355930
76039583,47259093
76039583,426193177
76039583,45050468
76039583,68603392
76039583,165420522
76039583,134448659
76039583,76718224
76039583,191839048
76039583,80526333
76039583,107071727
76039583,141212886
76039583,22013081
76039583,40271055
76039583,138475435
76039583,43149723
76039583,186274805
76039583,17880393
76039583,23762493
76039583,118363632
76039583,163298395
76039583,148117617
76039583,132230294
76039583,194759959
76039583,29461701
76039583,79850701
76039583,232375018
76039583,88654015
76039583,156056633
76039583,169228917
76039583,58978893
76039583,34143544
76039583,80096908
76039583,89628482
76039583,176366874
76039583,177305942
76039583,129945820
76039583,141078729
76039583,163488426
76039583,21525823
76039583,67762281
76039583,110629301
76039583,210636556
162334011,149061807
162334011,90025108
162334011,97513683
162334011,83848730
162334011,162042489
162334011,137603280
162334011,26484449
162334011,137980939
162334011,162666116
162334011,135979043
162334011,123819331
162334011,139599995
162334011,194146366
162334011,178655407
162334011,185352206
162334011,18031725
162334011,89530569
162334011,85934256
162334011,90226154
162334011,71035577
162334011,22171445
162334011,219200607
162334011,40584410
162334011,40753584
162334011,341871317
162334011,246024696
162334011,199847776
162334011,49743084
162334011,76039583
162334011,56443386
162334011,382355930
162334011,47259093
162334011,426193177
162334011,45050468
162334011,68603392
162334011,165420522
162334011,134448659
162334011,76718224
162334011,191839048
162334011,80526333
162334011,107071727
162334011,141212886
162334011,22013081
162334011,40271055
162334011,138475435
162334011,43149723
162334011,186274805
162334011,17880393
162334011,23762493
162334011,118363632
162334011,163298395
162334011,148117617
162334011,132230294
162334011,194759959
162334011,29461701
162334011,79850701
162334011,232375018
162334011,88654015
162334011,156056633
162334011,169228917
162334011,58978893
162334011,34143544
162334011,80096908
162334011,89628482
162334011,176366874
162334011,177305942
162334011,129945820
162334011,141078729
162334011,163488426
162334011,21525823
162334011,67762281
162334011,110629301
162334011,210636556
56443386,149061807
56443386,90025108
56443386,97513683
56443386,83848730
56443386,162042489
56443386,137603280
56443386,26484449
56443386,137980939
56443386,162666116
56443386,135979043
56443386,123819331
56443386,139599995
56443386,194146366
56443386,178655407
56443386,185352206
56443386,18031725
56443386,89530569
56443386,85934256
56443386,90226154
56443386,71035577
56443386,22171445
56443386,219200607
56443386,40584410
56443386,40753584
56443386,341871317
56443386,246024696
56443386,199847776
56443386,49743084
56443386,76039583
56443386,162334011
56443386,382355930
56443386,47259093
56443386,426193177
56443386,45050468
56443386,68603392
56443386,165420522
56443386,134448659
56443386,76718224
56443386,191839048
56443386,80526333
56443386,107071727
56443386,141212886
56443386,22013081
56443386,40271055
56443386,138475435
56443386,43149723
56443386,186274805
56443386,17880393
56443386,23762493
56443386,118363632
56443386,163298395
56443386,148117617
56443386,132230294
56443386,194759959
56443386,29461701
56443386,79850701
56443386,232375018
56443386,88654015
56443386,156056633
56443386,169228917
56443386,58978893
56443386,34143544
56443386,80096908
56443386,89628482
56443386,176366874
56443386,177305942
56443386,129945820
56443386,141078729
56443386,163488426
56443386,21525823
56443386,67762281
56443386,110629301
56443386,210636556
382355930,149061807
382355930,90025108
382355930,97513683
382355930,83848730
382355930,162042489
382355930,137603280
382355930,26484449
382355930,137980939
382355930,162666116
382355930,135979043
382355930,123819331
382355930,139599995
382355930,194146366
382355930,178655407
382355930,185352206
382355930,18031725
382355930,89530569
382355930,85934256
382355930,90226154
382355930,71035577
382355930,22171445
382355930,219200607
382355930,40584410
382355930,40753584
382355930,341871317
382355930,246024696
382355930,199847776
382355930,49743084
382355930,76039583
382355930,162334011
382355930,56443386
382355930,47259093
382355930,426193177
382355930,45050468
382355930,68603392
382355930,165420522
382355930,134448659
382355930,76718224
382355930,191839048
382355930,80526333
382355930,107071727
382355930,141212886
382355930,22013081
382355930,40271055
382355930,138475435
382355930,43149723
382355930,186274805
382355930,17880393
382355930,23762493
382355930,118363632
382355930,163298395
382355930,148117617
382355930,132230294
382355930,194759959
382355930,29461701
382355930,79850701
382355930,232375018
382355930,88654015
382355930,156056633
382355930,169228917
382355930,58978893
382355930,34143544
382355930,80096908
382355930,89628482
382355930,176366874
382355930,177305942
382355930,129945820
382355930,141078729
382355930,163488426
382355930,21525823
382355930,67762281
382355930,110629301
382355930,210636556
47259093,149061807
47259093,90025108
47259093,97513683
47259093,83848730
47259093,162042489
47259093,137603280
47259093,26484449
47259093,137980939
47259093,162666116
47259093,135979043
47259093,123819331
47259093,139599995
47259093,194146366
47259093,178655407
47259093,185352206
47259093,18031725
47259093,89530569
47259093,85934256
47259093,90226154
47259093,71035577
47259093,22171445
47259093,219200607
47259093,40584410
47259093,40753584
47259093,341871317
47259093,246024696
47259093,199847776
47259093,49743084
47259093,76039583
47259093,162334011
47259093,56443386
47259093,382355930
47259093,426193177
47259093,45050468
47259093,68603392
47259093,165420522
47259093,134448659
47259093,76718224
47259093,191839048
47259093,80526333
47259093,107071727
47259093,141212886
47259093,22013081
47259093,40271055
47259093,138475435
47259093,43149723
47259093,186274805
47259093,17880393
47259093,23762493
47259093,118363632
47259093,163298395
47259093,148117617
47259093,132230294
47259093,194759959
47259093,29461701
47259093,79850701
47259093,232375018
47259093,88654015
47259093,156056633
47259093,169228917
47259093,58978893
47259093,34143544
47259093,80096908
47259093,89628482
47259093,176366874
47259093,177305942
47259093,129945820
47259093,141078729
47259093,163488426
47259093,21525823
47259093,67762281
47259093,110629301
47259093,210636556
426193177,149061807
426193177,90025108
426193177,97513683
426193177,83848730
426193177,162042489
426193177,137603280
426193177,26484449
426193177,137980939
426193177,162666116
426193177,135979043
426193177,123819331
426193177,139599995
426193177,194146366
426193177,178655407
426193177,185352206
426193177,18031725
426193177,89530569
426193177,85934256
426193177,90226154
426193177,71035577
426193177,22171445
426193177,219200607
426193177,40584410
426193177,40753584
426193177,341871317
426193177,246024696
426193177,199847776
426193177,49743084
426193177,76039583
426193177,162334011
426193177,56443386
426193177,382355930
426193177,47259093
426193177,45050468
426193177,68603392
426193177,165420522
426193177,134448659
426193177,76718224
426193177,191839048
426193177,80526333
426193177,107071727
426193177,141212886
426193177,22013081
426193177,40271055
426193177,138475435
426193177,43149723
426193177,186274805
426193177,17880393
426193177,23762493
426193177,118363632
426193177,163298395
426193177,148117617
426193177,132230294
426193177,194759959
426193177,29461701
426193177,79850701
426193177,232375018
426193177,88654015
426193177,156056633
426193177,169228917
426193177,58978893
426193177,34143544
426193177,80096908
426193177,89628482
426193177,176366874
426193177,177305942
426193177,129945820
426193177,141078729
426193177,163488426
426193177,21525823
426193177,67762281
426193177,110629301
426193177,210636556
45050468,149061807
45050468,90025108
45050468,97513683
45050468,83848730
45050468,162042489
45050468,137603280
45050468,26484449
45050468,137980939
45050468,162666116
45050468,135979043
45050468,123819331
45050468,139599995
45050468,194146366
45050468,178655407
45050468,185352206
45050468,18031725
45050468,89530569
45050468,85934256
45050468,90226154
45050468,71035577
45050468,22171445
45050468,219200607
45050468,40584410
45050468,40753584
45050468,341871317
45050468,246024696
45050468,199847776
45050468,49743084
45050468,76039583
45050468,162334011
45050468,56443386
45050468,382355930
45050468,47259093
45050468,426193177
45050468,68603392
45050468,165420522
45050468,134448659
45050468,76718224
45050468,191839048
45050468,80526333
45050468,107071727
45050468,141212886
45050468,22013081
45050468,40271055
45050468,138475435
45050468,43149723
45050468,186274805
45050468,17880393
45050468,23762493
45050468,118363632
45050468,163298395
45050468,148117617
45050468,132230294
45050468,194759959
45050468,29461701
45050468,79850701
45050468,232375018
45050468,88654015
45050468,156056633
45050468,169228917
45050468,58978893
45050468,34143544
45050468,80096908
45050468,89628482
45050468,176366874
45050468,177305942
45050468,129945820
45050468,141078729
45050468,163488426
45050468,21525823
45050468,67762281
45050468,110629301
45050468,210636556
68603392,149061807
68603392,90025108
68603392,97513683
68603392,83848730
68603392,162042489
68603392,137603280
68603392,26484449
68603392,137980939
68603392,162666116
68603392,135979043
68603392,123819331
68603392,139599995
68603392,194146366
68603392,178655407
68603392,185352206
68603392,18031725
68603392,89530569
68603392,85934256
68603392,90226154
68603392,71035577
68603392,22171445
68603392,219200607
68603392,40584410
68603392,40753584
68603392,341871317
68603392,246024696
68603392,199847776
68603392,49743084
68603392,76039583
68603392,162334011
68603392,56443386
68603392,382355930
68603392,47259093
68603392,426193177
68603392,45050468
68603392,165420522
68603392,134448659
68603392,76718224
68603392,191839048
68603392,80526333
68603392,107071727
68603392,141212886
68603392,22013081
68603392,40271055
68603392,138475435
68603392,43149723
68603392,186274805
68603392,17880393
68603392,23762493
68603392,118363632
68603392,163298395
68603392,148117617
68603392,132230294
68603392,194759959
68603392,29461701
68603392,79850701
68603392,232375018
68603392,88654015
68603392,156056633
68603392,169228917
68603392,58978893
68603392,34143544
68603392,80096908
68603392,89628482
68603392,176366874
68603392,177305942
68603392,129945820
68603392,141078729
68603392,163488426
68603392,21525823
68603392,67762281
68603392,110629301
68603392,210636556
165420522,149061807
165420522,90025108
165420522,97513683
165420522,83848730
165420522,162042489
165420522,137603280
165420522,26484449
165420522,137980939
165420522,162666116
165420522,135979043
165420522,123819331
165420522,139599995
165420522,194146366
165420522,178655407
165420522,185352206
165420522,18031725
165420522,89530569
165420522,85934256
165420522,90226154
165420522,71035577
165420522,22171445
165420522,219200607
165420522,40584410
165420522,40753584
165420522,341871317
165420522,246024696
165420522,199847776
165420522,49743084
165420522,76039583
165420522,162334011
165420522,56443386
165420522,382355930
165420522,47259093
165420522,426193177
165420522,45050468
165420522,68603392
165420522,134448659
165420522,76718224
165420522,191839048
165420522,80526333
165420522,107071727
165420522,141212886
165420522,22013081
165420522,40271055
165420522,138475435
165420522,43149723
165420522,186274805
165420522,17880393
165420522,23762493
165420522,118363632
165420522,163298395
165420522,148117617
165420522,132230294
165420522,194759959
165420522,29461701
165420522,79850701
165420522,232375018
165420522,88654015
165420522,156056633
165420522,169228917
165420522,58978893
165420522,34143544
165420522,80096908
165420522,89628482
165420522,176366874
165420522,177305942
165420522,129945820
165420522,141078729
165420522,163488426
165420522,21525823
165420522,67762281
165420522,110629301
165420522,210636556
134448659,149061807
134448659,90025108
134448659,97513683
134448659,83848730
134448659,162042489
134448659,137603280
134448659,26484449
134448659,137980939
134448659,162666116
134448659,135979043
134448659,123819331
134448659,139599995
134448659,194146366
134448659,178655407
134448659,185352206
134448659,18031725
134448659,89530569
134448659,85934256
134448659,90226154
134448659,71035577
134448659,22171445
134448659,219200607
134448659,40584410
134448659,40753584
134448659,341871317
134448659,246024696
134448659,199847776
134448659,49743084
134448659,76039583
134448659,162334011
134448659,56443386
134448659,382355930
134448659,47259093
134448659,426193177
134448659,45050468
134448659,68603392
134448659,165420522
134448659,76718224
134448659,191839048
134448659,80526333
134448659,107071727
134448659,141212886
134448659,22013081
134448659,40271055
134448659,138475435
134448659,43149723
134448659,186274805
134448659,17880393
134448659,23762493
134448659,118363632
134448659,163298395
134448659,148117617
134448659,132230294
134448659,194759959
134448659,29461701
134448659,79850701
134448659,232375018
134448659,88654015
134448659,156056633
134448659,169228917
134448659,58978893
134448659,34143544
134448659,80096908
134448659,89628482
134448659,176366874
134448659,177305942
134448659,129945820
134448659,141078729
134448659,163488426
134448659,21525823
134448659,67762281
134448659,110629301
134448659,210636556
76718224,149061807
76718224,90025108
76718224,97513683
76718224,83848730
76718224,162042489
76718224,137603280
76718224,26484449
76718224,137980939
76718224,162666116
76718224,135979043
76718224,123819331
76718224,139599995
76718224,194146366
76718224,178655407
76718224,185352206
76718224,18031725
76718224,89530569
76718224,85934256
76718224,90226154
76718224,71035577
76718224,22171445
76718224,219200607
76718224,40584410
76718224,40753584
76718224,341871317
76718224,246024696
76718224,199847776
76718224,49743084
76718224,76039583
76718224,162334011
76718224,56443386
76718224,382355930
76718224,47259093
76718224,426193177
76718224,45050468
76718224,68603392
76718224,165420522
76718224,134448659
76718224,191839048
76718224,80526333
76718224,107071727
76718224,141212886
76718224,22013081
76718224,40271055
76718224,138475435
76718224,43149723
76718224,186274805
76718224,17880393
76718224,23762493
76718224,118363632
76718224,163298395
76718224,148117617
76718224,132230294
76718224,194759959
76718224,29461701
76718224,79850701
76718224,232375018
76718224,88654015
76718224,156056633
76718224,169228917
76718224,58978893
76718224,34143544
76718224,80096908
76718224,89628482
76718224,176366874
76718224,177305942
76718224,129945820
76718224,141078729
76718224,163488426
76718224,21525823
76718224,67762281
76718224,110629301
76718224,210636556
191839048,149061807
191839048,90025108
191839048,97513683
191839048,83848730
191839048,162042489
191839048,137603280
191839048,26484449
191839048,137980939
191839048,162666116
191839048,135979043
191839048,123819331
191839048,139599995
191839048,194146366
191839048,178655407
191839048,185352206
191839048,18031725
191839048,89530569
191839048,85934256
191839048,90226154
191839048,71035577
191839048,22171445
191839048,219200607
191839048,40584410
191839048,40753584
191839048,341871317
191839048,246024696
191839048,199847776
191839048,49743084
191839048,76039583
191839048,162334011
191839048,56443386
191839048,382355930
191839048,47259093
191839048,426193177
191839048,45050468
191839048,68603392
191839048,165420522
191839048,134448659
191839048,76718224
191839048,80526333
191839048,107071727
191839048,141212886
191839048,22013081
191839048,40271055
191839048,138475435
191839048,43149723
191839048,186274805
191839048,17880393
191839048,23762493
191839048,118363632
191839048,163298395
191839048,148117617
191839048,132230294
191839048,194759959
191839048,29461701
191839048,79850701
191839048,232375018
191839048,88654015
191839048,156056633
191839048,169228917
191839048,58978893
191839048,34143544
191839048,80096908
191839048,89628482
191839048,176366874
191839048,177305942
191839048,129945820
191839048,141078729
191839048,163488426
191839048,21525823
191839048,67762281
191839048,110629301
191839048,210636556
80526333,149061807
80526333,90025108
80526333,97513683
80526333,83848730
80526333,162042489
80526333,137603280
80526333,26484449
80526333,137980939
80526333,162666116
80526333,135979043
80526333,123819331
80526333,139599995
80526333,194146366
80526333,178655407
80526333,185352206
80526333,18031725
80526333,89530569
80526333,85934256
80526333,90226154
80526333,71035577
80526333,22171445
80526333,219200607
80526333,40584410
80526333,40753584
80526333,341871317
80526333,246024696
80526333,199847776
80526333,49743084
80526333,76039583
80526333,162334011
80526333,56443386
80526333,382355930
80526333,47259093
80526333,426193177
80526333,45050468
80526333,68603392
80526333,165420522
80526333,134448659
80526333,76718224
80526333,191839048
80526333,107071727
80526333,141212886
80526333,22013081
80526333,40271055
80526333,138475435
80526333,43149723
80526333,186274805
80526333,17880393
80526333,23762493
80526333,118363632
80526333,163298395
80526333,148117617
80526333,132230294
80526333,194759959
80526333,29461701
80526333,79850701
80526333,232375018
80526333,88654015
80526333,156056633
80526333,169228917
80526333,58978893
80526333,34143544
80526333,80096908
80526333,89628482
80526333,176366874
80526333,177305942
80526333,129945820
80526333,141078729
80526333,163488426
80526333,21525823
80526333,67762281
80526333,110629301
80526333,210636556
107071727,149061807
107071727,90025108
107071727,97513683
107071727,83848730
107071727,162042489
107071727,137603280
107071727,26484449
107071727,137980939
107071727,162666116
107071727,135979043
107071727,123819331
107071727,139599995
107071727,194146366
107071727,178655407
107071727,185352206
107071727,18031725
107071727,89530569
107071727,85934256
107071727,90226154
107071727,71035577
107071727,22171445
107071727,219200607
107071727,40584410
107071727,40753584
107071727,341871317
107071727,246024696
107071727,199847776
107071727,49743084
107071727,76039583
107071727,162334011
107071727,56443386
107071727,382355930
107071727,47259093
107071727,426193177
107071727,45050468
107071727,68603392
107071727,165420522
107071727,134448659
107071727,76718224
107071727,191839048
107071727,80526333
107071727,141212886
107071727,22013081
107071727,40271055
107071727,138475435
107071727,43149723
107071727,186274805
107071727,17880393
107071727,23762493
107071727,118363632
107071727,163298395
107071727,148117617
107071727,132230294
107071727,194759959
107071727,29461701
107071727,79850701
107071727,232375018
107071727,88654015
107071727,156056633
107071727,169228917
107071727,58978893
107071727,34143544
107071727,80096908
107071727,89628482
107071727,176366874
107071727,177305942
107071727,129945820
107071727,141078729
107071727,163488426
107071727,21525823
107071727,67762281
107071727,110629301
107071727,210636556
141212886,149061807
141212886,90025108
141212886,97513683
141212886,83848730
141212886,162042489
141212886,137603280
141212886,26484449
141212886,137980939
141212886,162666116
141212886,135979043
141212886,123819331
141212886,139599995
141212886,194146366
141212886,178655407
141212886,185352206
141212886,18031725
141212886,89530569
141212886,85934256
141212886,90226154
141212886,71035577
141212886,22171445
141212886,219200607
141212886,40584410
141212886,40753584
141212886,341871317
141212886,246024696
141212886,199847776
141212886,49743084
141212886,76039583
141212886,162334011
141212886,56443386
141212886,382355930
141212886,47259093
141212886,426193177
141212886,45050468
141212886,68603392
141212886,165420522
141212886,134448659
141212886,76718224
141212886,191839048
141212886,80526333
141212886,107071727
141212886,22013081
141212886,40271055
141212886,138475435
141212886,43149723
141212886,186274805
141212886,17880393
141212886,23762493
141212886,118363632
141212886,163298395
141212886,148117617
141212886,132230294
141212886,194759959
141212886,29461701
141212886,79850701
141212886,232375018
141212886,88654015
141212886,156056633
141212886,169228917
141212886,58978893
141212886,34143544
141212886,80096908
141212886,89628482
141212886,176366874
141212886,177305942
141212886,129945820
141212886,141078729
141212886,163488426
141212886,21525823
141212886,67762281
141212886,110629301
141212886,210636556
22013081,149061807
22013081,90025108
22013081,97513683
22013081,83848730
22013081,162042489
22013081,137603280
22013081,26484449
22013081,137980939
22013081,162666116
22013081,135979043
22013081,123819331
22013081,139599995
22013081,194146366
22013081,178655407
22013081,185352206
22013081,18031725
22013081,89530569
22013081,85934256
22013081,90226154
22013081,71035577
22013081,22171445
22013081,219200607
22013081,40584410
22013081,40753584
22013081,341871317
22013081,246024696
22013081,199847776
22013081,49743084
22013081,76039583
22013081,162334011
22013081,56443386
22013081,382355930
22013081,47259093
22013081,426193177
22013081,45050468
22013081,68603392
22013081,165420522
22013081,134448659
22013081,76718224
22013081,191839048
22013081,80526333
22013081,107071727
22013081,141212886
22013081,40271055
22013081,138475435
22013081,43149723
22013081,186274805
22013081,17880393
22013081,23762493
22013081,118363632
22013081,163298395
22013081,148117617
22013081,132230294
22013081,194759959
22013081,29461701
22013081,79850701
22013081,232375018
22013081,88654015
22013081,156056633
22013081,169228917
22013081,58978893
22013081,34143544
22013081,80096908
22013081,89628482
22013081,176366874
22013081,177305942
22013081,129945820
22013081,141078729
22013081,163488426
22013081,21525823
22013081,67762281
22013081,110629301
22013081,210636556
40271055,149061807
40271055,90025108
40271055,97513683
40271055,83848730
40271055,162042489
40271055,137603280
40271055,26484449
40271055,137980939
40271055,162666116
40271055,135979043
40271055,123819331
40271055,139599995
40271055,194146366
40271055,178655407
40271055,185352206
40271055,18031725
40271055,89530569
40271055,85934256
40271055,90226154
40271055,71035577
40271055,22171445
40271055,219200607
40271055,40584410
40271055,40753584
40271055,341871317
40271055,246024696
40271055,199847776
40271055,49743084
40271055,76039583
40271055,162334011
40271055,56443386
40271055,382355930
40271055,47259093
40271055,426193177
40271055,45050468
40271055,68603392
40271055,165420522
40271055,134448659
40271055,76718224
40271055,191839048
40271055,80526333
40271055,107071727
40271055,141212886
40271055,22013081
40271055,138475435
40271055,43149723
40271055,186274805
40271055,17880393
40271055,23762493
40271055,118363632
40271055,163298395
40271055,148117617
40271055,132230294
40271055,194759959
40271055,29461701
40271055,79850701
40271055,232375018
40271055,88654015
40271055,156056633
40271055,169228917
40271055,58978893
40271055,34143544
40271055,80096908
40271055,89628482
40271055,176366874
40271055,177305942
40271055,129945820
40271055,141078729
40271055,163488426
40271055,21525823
40271055,67762281
40271055,110629301
40271055,210636556
138475435,149061807
138475435,90025108
138475435,97513683
138475435,83848730
138475435,162042489
138475435,137603280
138475435,26484449
138475435,137980939
138475435,162666116
138475435,135979043
138475435,123819331
138475435,139599995
138475435,194146366
138475435,178655407
138475435,185352206
138475435,18031725
138475435,89530569
138475435,85934256
138475435,90226154
138475435,71035577
138475435,22171445
138475435,219200607
138475435,40584410
138475435,40753584
138475435,341871317
138475435,246024696
138475435,199847776
138475435,49743084
138475435,76039583
138475435,162334011
138475435,56443386
138475435,382355930
138475435,47259093
138475435,426193177
138475435,45050468
138475435,68603392
138475435,165420522
138475435,134448659
138475435,76718224
138475435,191839048
138475435,80526333
138475435,107071727
138475435,141212886
138475435,22013081
138475435,40271055
138475435,43149723
138475435,186274805
138475435,17880393
138475435,23762493
138475435,118363632
138475435,163298395
138475435,148117617
138475435,132230294
138475435,194759959
138475435,29461701
138475435,79850701
138475435,232375018
138475435,88654015
138475435,156056633
138475435,169228917
138475435,58978893
138475435,34143544
138475435,80096908
138475435,89628482
138475435,176366874
138475435,177305942
138475435,129945820
138475435,141078729
138475435,163488426
138475435,21525823
138475435,67762281
138475435,110629301
138475435,210636556
43149723,149061807
43149723,90025108
43149723,97513683
43149723,83848730
43149723,162042489
43149723,137603280
43149723,26484449
43149723,137980939
43149723,162666116
43149723,135979043
43149723,123819331
43149723,139599995
43149723,194146366
43149723,178655407
43149723,185352206
43149723,18031725
43149723,89530569
43149723,85934256
43149723,90226154
43149723,71035577
43149723,22171445
43149723,219200607
43149723,40584410
43149723,40753584
43149723,341871317
43149723,246024696
43149723,199847776
43149723,49743084
43149723,76039583
43149723,162334011
43149723,56443386
43149723,382355930
43149723,47259093
43149723,426193177
43149723,45050468
43149723,68603392
43149723,165420522
43149723,134448659
43149723,76718224
43149723,191839048
43149723,80526333
43149723,107071727
43149723,141212886
43149723,22013081
43149723,40271055
43149723,138475435
43149723,186274805
43149723,17880393
43149723,23762493
43149723,118363632
43149723,163298395
43149723,148117617
43149723,132230294
43149723,194759959
43149723,29461701
43149723,79850701
43149723,232375018
43149723,88654015
43149723,156056633
43149723,169228917
43149723,58978893
43149723,34143544
43149723,80096908
43149723,89628482
43149723,176366874
43149723,177305942
43149723,129945820
43149723,141078729
43149723,163488426
43149723,21525823
43149723,67762281
43149723,110629301
43149723,210636556
186274805,149061807
186274805,90025108
186274805,97513683
186274805,83848730
186274805,162042489
186274805,137603280
186274805,26484449
186274805,137980939
186274805,162666116
186274805,135979043
186274805,123819331
186274805,139599995
186274805,194146366
186274805,178655407
186274805,185352206
186274805,18031725
186274805,89530569
186274805,85934256
186274805,90226154
186274805,71035577
186274805,22171445
186274805,219200607
186274805,40584410
186274805,40753584
186274805,341871317
186274805,246024696
186274805,199847776
186274805,49743084
186274805,76039583
186274805,162334011
186274805,56443386
186274805,382355930
186274805,47259093
186274805,426193177
186274805,45050468
186274805,68603392
186274805,165420522
186274805,134448659
186274805,76718224
186274805,191839048
186274805,80526333
186274805,107071727
186274805,141212886
186274805,22013081
186274805,40271055
186274805,138475435
186274805,43149723
186274805,17880393
186274805,23762493
186274805,118363632
186274805,163298395
186274805,148117617
186274805,132230294
186274805,194759959
186274805,29461701
186274805,79850701
186274805,232375018
186274805,88654015
186274805,156056633
186274805,169228917
186274805,58978893
186274805,34143544
186274805,80096908
186274805,89628482
186274805,176366874
